Array length | Linear index | Binary index | Datatype     | Linear Milliseconds  | Binary Milliseconds  | Binary Ms /w sort    | Sort Milliseconds    
10000000     | Not found    | Not found    | Array        | 12,844800            | 0,000600 ms          | 1786,929700 ms       | 1786,929100 ms      Binært søk 21408,00 ganger raskere. Med sortering: Lineært søk 139,12 ganger raskere.
10000000     | Not found    | Not found    | Array        | 12,162100            | 0,000400 ms          | 1717,261800 ms       | 1717,261400 ms      Binært søk 30405,25 ganger raskere. Med sortering: Lineært søk 141,20 ganger raskere.
1000         | 128          | 762          | Array        | 0,014500             | 0,008100 ms          | 0,124700 ms          | 0,116600 ms         Binært søk 1,79 ganger raskere. Med sortering: Lineært søk 8,60 ganger raskere.
1000         | 361          | 580          | Array        | 0,000600             | 0,000200 ms          | 0,138600 ms          | 0,138400 ms         Binært søk 3,00 ganger raskere. Med sortering: Lineært søk 231,00 ganger raskere.
1000         | 911          | 565          | Array        | 0,001400             | 0,000200 ms          | 0,115900 ms          | 0,115700 ms         Binært søk 7,00 ganger raskere. Med sortering: Lineært søk 82,79 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,001600             | 0,000200 ms          | 0,116800 ms          | 0,116600 ms         Binært søk 8,00 ganger raskere. Med sortering: Lineært søk 73,00 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,002100             | 0,000200 ms          | 0,164100 ms          | 0,163900 ms         Binært søk 10,50 ganger raskere. Med sortering: Lineært søk 78,14 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,001500             | 0,000100 ms          | 0,115400 ms          | 0,115300 ms         Binært søk 15,00 ganger raskere. Med sortering: Lineært søk 76,93 ganger raskere.
10000        | 1180         | 809          | Array        | 0,001900             | 0,000300 ms          | 1,400200 ms          | 1,399900 ms         Binært søk 6,33 ganger raskere. Med sortering: Lineært søk 736,95 ganger raskere.
10000        | 5655         | 7244         | Array        | 0,007700             | 0,000200 ms          | 1,392600 ms          | 1,392400 ms         Binært søk 38,50 ganger raskere. Med sortering: Lineært søk 180,86 ganger raskere.
10000        | 7756         | 9067         | Array        | 0,010500             | 0,000300 ms          | 1,459200 ms          | 1,458900 ms         Binært søk 35,00 ganger raskere. Med sortering: Lineært søk 138,97 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,021200             | 0,000200 ms          | 1,478000 ms          | 1,477800 ms         Binært søk 106,00 ganger raskere. Med sortering: Lineært søk 69,72 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,013400             | 0,000200 ms          | 1,108300 ms          | 1,108100 ms         Binært søk 67,00 ganger raskere. Med sortering: Lineært søk 82,71 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,013600             | 0,000200 ms          | 1,116700 ms          | 1,116500 ms         Binært søk 68,00 ganger raskere. Med sortering: Lineært søk 82,11 ganger raskere.
100000       | 79623        | 86332        | Array        | 0,106000             | 0,000300 ms          | 13,664600 ms         | 13,664300 ms        Binært søk 353,33 ganger raskere. Med sortering: Lineært søk 128,91 ganger raskere.
100000       | 76526        | 78841        | Array        | 0,101800             | 0,000400 ms          | 16,891300 ms         | 16,890900 ms        Binært søk 254,50 ganger raskere. Med sortering: Lineært søk 165,93 ganger raskere.
100000       | 71825        | 64359        | Array        | 0,096200             | 0,000200 ms          | 16,692200 ms         | 16,692000 ms        Binært søk 481,00 ganger raskere. Med sortering: Lineært søk 173,52 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,132900             | 0,000200 ms          | 18,721500 ms         | 18,721300 ms        Binært søk 664,50 ganger raskere. Med sortering: Lineært søk 140,87 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,139300             | 0,000200 ms          | 16,706500 ms         | 16,706300 ms        Binært søk 696,50 ganger raskere. Med sortering: Lineært søk 119,93 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,133200             | 0,000200 ms          | 18,096600 ms         | 18,096400 ms        Binært søk 666,00 ganger raskere. Med sortering: Lineært søk 135,86 ganger raskere.
1000000      | 941462       | 934381       | Array        | 1,168500             | 0,000300 ms          | 162,684900 ms        | 162,684600 ms       Binært søk 3895,00 ganger raskere. Med sortering: Lineært søk 139,23 ganger raskere.
1000000      | 299731       | 650187       | Array        | 0,514500             | 0,006400 ms          | 155,755000 ms        | 155,748600 ms       Binært søk 80,39 ganger raskere. Med sortering: Lineært søk 302,73 ganger raskere.
1000000      | 253551       | 816843       | Array        | 0,308500             | 0,000200 ms          | 175,996600 ms        | 175,996400 ms       Binært søk 1542,50 ganger raskere. Med sortering: Lineært søk 570,49 ganger raskere.
1000000      | Not found    | Not found    | Array        | 1,218300             | 0,000200 ms          | 191,426200 ms        | 191,426000 ms       Binært søk 6091,50 ganger raskere. Med sortering: Lineært søk 157,13 ganger raskere.
1000000      | Not found    | Not found    | Array        | 1,228800             | 0,000200 ms          | 185,325800 ms        | 185,325600 ms       Binært søk 6144,00 ganger raskere. Med sortering: Lineært søk 150,82 ganger raskere.
1000000      | Not found    | Not found    | Array        | 1,283200             | 0,000400 ms          | 179,074700 ms        | 179,074300 ms       Binært søk 3208,00 ganger raskere. Med sortering: Lineært søk 139,55 ganger raskere.
10000000     | 2265293      | 9859249      | Array        | 3,189800             | 0,000500 ms          | 1788,724800 ms       | 1788,724300 ms      Binært søk 6379,60 ganger raskere. Med sortering: Lineært søk 560,76 ganger raskere.
10000000     | 2567380      | 9283508      | Array        | 3,120400             | 0,000900 ms          | 1809,189400 ms       | 1809,188500 ms      Binært søk 3467,11 ganger raskere. Med sortering: Lineært søk 579,79 ganger raskere.
10000000     | 229278       | 8937004      | Array        | 0,422900             | 0,001300 ms          | 1760,322300 ms       | 1760,321000 ms      Binært søk 325,31 ganger raskere. Med sortering: Lineært søk 4162,50 ganger raskere.
10000000     | Not found    | Not found    | Array        | 12,327800            | 0,000700 ms          | 1833,154900 ms       | 1833,154200 ms      Binært søk 17611,14 ganger raskere. Med sortering: Lineært søk 148,70 ganger raskere.
10000000     | Not found    | Not found    | Array        | 13,616600            | 0,000700 ms          | 1760,254000 ms       | 1760,253300 ms      Binært søk 19452,29 ganger raskere. Med sortering: Lineært søk 129,27 ganger raskere.
10000000     | Not found    | Not found    | Array        | 12,241300            | 0,000700 ms          | 1706,605800 ms       | 1706,605100 ms      Binært søk 17487,57 ganger raskere. Med sortering: Lineært søk 139,41 ganger raskere.
1000         | 828          | 298          | Array        | 0,015300             | 0,008400 ms          | 0,121900 ms          | 0,113500 ms         Binært søk 1,82 ganger raskere. Med sortering: Lineært søk 7,97 ganger raskere.
1000         | 725          | 885          | Array        | 0,001100             | 0,000200 ms          | 0,112300 ms          | 0,112100 ms         Binært søk 5,50 ganger raskere. Med sortering: Lineært søk 102,09 ganger raskere.
1000         | 806          | 568          | Array        | 0,001200             | 0,000200 ms          | 0,110000 ms          | 0,109800 ms         Binært søk 6,00 ganger raskere. Med sortering: Lineært søk 91,67 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,002100             | 0,000200 ms          | 0,141800 ms          | 0,141600 ms         Binært søk 10,50 ganger raskere. Med sortering: Lineært søk 67,52 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,002200             | 0,000200 ms          | 0,152800 ms          | 0,152600 ms         Binært søk 11,00 ganger raskere. Med sortering: Lineært søk 69,45 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,002000             | 0,000200 ms          | 0,138200 ms          | 0,138000 ms         Binært søk 10,00 ganger raskere. Med sortering: Lineært søk 69,10 ganger raskere.
10000        | 1847         | 5023         | Array        | 0,004400             | 0,000300 ms          | 1,799300 ms          | 1,799000 ms         Binært søk 14,67 ganger raskere. Med sortering: Lineært søk 408,93 ganger raskere.
10000        | 3485         | 4588         | Array        | 0,004900             | 0,000200 ms          | 1,356000 ms          | 1,355800 ms         Binært søk 24,50 ganger raskere. Med sortering: Lineært søk 276,73 ganger raskere.
10000        | 5032         | 5564         | Array        | 0,007000             | 0,000200 ms          | 1,378400 ms          | 1,378200 ms         Binært søk 35,00 ganger raskere. Med sortering: Lineært søk 196,91 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,014200             | 0,000200 ms          | 1,086400 ms          | 1,086200 ms         Binært søk 71,00 ganger raskere. Med sortering: Lineært søk 76,51 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,013900             | 0,000200 ms          | 1,096400 ms          | 1,096200 ms         Binært søk 69,50 ganger raskere. Med sortering: Lineært søk 78,88 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,013700             | 0,000300 ms          | 1,093500 ms          | 1,093200 ms         Binært søk 45,67 ganger raskere. Med sortering: Lineært søk 79,82 ganger raskere.
100000       | 62908        | 59926        | Array        | 0,085000             | 0,000300 ms          | 13,850500 ms         | 13,850200 ms        Binært søk 283,33 ganger raskere. Med sortering: Lineært søk 162,95 ganger raskere.
100000       | 63785        | 59504        | Array        | 0,085900             | 0,000400 ms          | 16,993700 ms         | 16,993300 ms        Binært søk 214,75 ganger raskere. Med sortering: Lineært søk 197,83 ganger raskere.
100000       | 73992        | 56378        | Array        | 0,150000             | 0,000200 ms          | 23,458500 ms         | 23,458300 ms        Binært søk 750,00 ganger raskere. Med sortering: Lineært søk 156,39 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,148000             | 0,000200 ms          | 18,240000 ms         | 18,239800 ms        Binært søk 740,00 ganger raskere. Med sortering: Lineært søk 123,24 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,136200             | 0,000200 ms          | 16,576000 ms         | 16,575800 ms        Binært søk 681,00 ganger raskere. Med sortering: Lineært søk 121,70 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,136300             | 0,000100 ms          | 18,165300 ms         | 18,165200 ms        Binært søk 1363,00 ganger raskere. Med sortering: Lineært søk 133,27 ganger raskere.
1000000      | 827421       | 495995       | Array        | 1,120800             | 0,000300 ms          | 172,755600 ms        | 172,755300 ms       Binært søk 3736,00 ganger raskere. Med sortering: Lineært søk 154,14 ganger raskere.
1000000      | 259908       | 720049       | Array        | 0,321100             | 0,000500 ms          | 177,191100 ms        | 177,190600 ms       Binært søk 642,20 ganger raskere. Med sortering: Lineært søk 551,83 ganger raskere.
1000000      | 427268       | 112048       | Array        | 0,553100             | 0,000500 ms          | 164,501800 ms        | 164,501300 ms       Binært søk 1106,20 ganger raskere. Med sortering: Lineært søk 297,42 ganger raskere.
1000000      | Not found    | Not found    | Array        | 1,384400             | 0,000200 ms          | 152,785200 ms        | 152,785000 ms       Binært søk 6922,00 ganger raskere. Med sortering: Lineært søk 110,36 ganger raskere.
1000000      | Not found    | Not found    | Array        | 1,222600             | 0,000200 ms          | 186,897700 ms        | 186,897500 ms       Binært søk 6113,00 ganger raskere. Med sortering: Lineært søk 152,87 ganger raskere.
1000000      | Not found    | Not found    | Array        | 1,238800             | 0,000200 ms          | 173,271700 ms        | 173,271500 ms       Binært søk 6194,00 ganger raskere. Med sortering: Lineært søk 139,87 ganger raskere.
10000000     | 9851164      | 7570416      | Array        | 12,193400            | 0,001100 ms          | 1842,275800 ms       | 1842,274700 ms      Binært søk 11084,91 ganger raskere. Med sortering: Lineært søk 151,09 ganger raskere.
10000000     | 1251564      | 4713743      | Array        | 1,561400             | 0,002400 ms          | 1829,154900 ms       | 1829,152500 ms      Binært søk 650,58 ganger raskere. Med sortering: Lineært søk 1171,48 ganger raskere.
10000000     | 3103024      | 1747159      | Array        | 3,814900             | 0,002000 ms          | 1782,466400 ms       | 1782,464400 ms      Binært søk 1907,45 ganger raskere. Med sortering: Lineært søk 467,24 ganger raskere.
10000000     | Not found    | Not found    | Array        | 12,286000            | 0,000600 ms          | 1796,516300 ms       | 1796,515700 ms      Binært søk 20476,67 ganger raskere. Med sortering: Lineært søk 146,22 ganger raskere.
10000000     | Not found    | Not found    | Array        | 12,369200            | 0,001000 ms          | 1744,774400 ms       | 1744,773400 ms      Binært søk 12369,20 ganger raskere. Med sortering: Lineært søk 141,06 ganger raskere.
10000000     | Not found    | Not found    | Array        | 12,331600            | 0,000900 ms          | 1742,755800 ms       | 1742,754900 ms      Binært søk 13701,78 ganger raskere. Med sortering: Lineært søk 141,32 ganger raskere.
1000         | 854          | 105          | Array        | 0,016200             | 0,008700 ms          | 0,122200 ms          | 0,113500 ms         Binært søk 1,86 ganger raskere. Med sortering: Lineært søk 7,54 ganger raskere.
1000         | 430          | 820          | Array        | 0,000700             | 0,000300 ms          | 0,135100 ms          | 0,134800 ms         Binært søk 2,33 ganger raskere. Med sortering: Lineært søk 193,00 ganger raskere.
1000         | 81           | 816          | Array        | 0,000200             | 0,000200 ms          | 0,111900 ms          | 0,111700 ms         Binært søk 1,00 ganger raskere. Med sortering: Lineært søk 559,50 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,001400             | 0,000100 ms          | 0,114500 ms          | 0,114400 ms         Binært søk 14,00 ganger raskere. Med sortering: Lineært søk 81,79 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,001500             | 0,000100 ms          | 0,114800 ms          | 0,114700 ms         Binært søk 15,00 ganger raskere. Med sortering: Lineært søk 76,53 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,001500             | 0,000200 ms          | 0,120100 ms          | 0,119900 ms         Binært søk 7,50 ganger raskere. Med sortering: Lineært søk 80,07 ganger raskere.
10000        | 347          | 6335         | Array        | 0,000900             | 0,000300 ms          | 1,369900 ms          | 1,369600 ms         Binært søk 3,00 ganger raskere. Med sortering: Lineært søk 1522,11 ganger raskere.
10000        | 1764         | 7910         | Array        | 0,004100             | 0,000300 ms          | 1,764700 ms          | 1,764400 ms         Binært søk 13,67 ganger raskere. Med sortering: Lineært søk 430,41 ganger raskere.
10000        | 5558         | 3853         | Array        | 0,008100             | 0,000200 ms          | 1,412900 ms          | 1,412700 ms         Binært søk 40,50 ganger raskere. Med sortering: Lineært søk 174,43 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,013600             | 0,000200 ms          | 1,099500 ms          | 1,099300 ms         Binært søk 68,00 ganger raskere. Med sortering: Lineært søk 80,85 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,020100             | 0,000200 ms          | 1,376000 ms          | 1,375800 ms         Binært søk 100,50 ganger raskere. Med sortering: Lineært søk 68,46 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,013900             | 0,000100 ms          | 1,164800 ms          | 1,164700 ms         Binært søk 139,00 ganger raskere. Med sortering: Lineært søk 83,80 ganger raskere.
100000       | 90595        | 60867        | Array        | 0,120600             | 0,000300 ms          | 13,504500 ms         | 13,504200 ms        Binært søk 402,00 ganger raskere. Med sortering: Lineært søk 111,98 ganger raskere.
100000       | 61597        | 87973        | Array        | 0,081900             | 0,000300 ms          | 16,885100 ms         | 16,884800 ms        Binært søk 273,00 ganger raskere. Med sortering: Lineært søk 206,17 ganger raskere.
100000       | 33368        | 31377        | Array        | 0,044800             | 0,000300 ms          | 16,920300 ms         | 16,920000 ms        Binært søk 149,33 ganger raskere. Med sortering: Lineært søk 377,69 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,194900             | 0,000200 ms          | 19,397000 ms         | 19,396800 ms        Binært søk 974,50 ganger raskere. Med sortering: Lineært søk 99,52 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,133200             | 0,000300 ms          | 16,428000 ms         | 16,427700 ms        Binært søk 444,00 ganger raskere. Med sortering: Lineært søk 123,33 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,133400             | 0,000300 ms          | 20,164300 ms         | 20,164000 ms        Binært søk 444,67 ganger raskere. Med sortering: Lineært søk 151,16 ganger raskere.
1000000      | 466786       | 266224       | Array        | 0,627600             | 0,000400 ms          | 181,344500 ms        | 181,344100 ms       Binært søk 1569,00 ganger raskere. Med sortering: Lineært søk 288,95 ganger raskere.
1000000      | 685553       | 485905       | Array        | 0,835500             | 0,000400 ms          | 169,925000 ms        | 169,924600 ms       Binært søk 2088,75 ganger raskere. Med sortering: Lineært søk 203,38 ganger raskere.
1000000      | 129337       | 665715       | Array        | 0,200200             | 0,000300 ms          | 162,194600 ms        | 162,194300 ms       Binært søk 667,33 ganger raskere. Med sortering: Lineært søk 810,16 ganger raskere.
1000000      | Not found    | Not found    | Array        | 1,357000             | 0,000400 ms          | 154,176400 ms        | 154,176000 ms       Binært søk 3392,50 ganger raskere. Med sortering: Lineært søk 113,62 ganger raskere.
1000000      | Not found    | Not found    | Array        | 1,212100             | 0,000300 ms          | 187,724700 ms        | 187,724400 ms       Binært søk 4040,33 ganger raskere. Med sortering: Lineært søk 154,88 ganger raskere.
1000000      | Not found    | Not found    | Array        | 1,233300             | 0,000200 ms          | 176,516800 ms        | 176,516600 ms       Binært søk 6166,50 ganger raskere. Med sortering: Lineært søk 143,13 ganger raskere.
10000000     | 2392875      | 7817923      | Array        | 2,904900             | 0,002200 ms          | 1801,685100 ms       | 1801,682900 ms      Binært søk 1320,41 ganger raskere. Med sortering: Lineært søk 620,22 ganger raskere.
10000000     | 4256031      | 9392419      | Array        | 5,243400             | 0,000700 ms          | 1846,901900 ms       | 1846,901200 ms      Binært søk 7490,57 ganger raskere. Med sortering: Lineært søk 352,23 ganger raskere.
10000000     | 807840       | 9350740      | Array        | 1,475200             | 0,001300 ms          | 1819,250700 ms       | 1819,249400 ms      Binært søk 1134,77 ganger raskere. Med sortering: Lineært søk 1233,22 ganger raskere.
10000000     | Not found    | Not found    | Array        | 12,174500            | 0,000600 ms          | 1784,174400 ms       | 1784,173800 ms      Binært søk 20290,83 ganger raskere. Med sortering: Lineært søk 146,55 ganger raskere.
10000000     | Not found    | Not found    | Array        | 13,728200            | 0,000600 ms          | 1765,065200 ms       | 1765,064600 ms      Binært søk 22880,33 ganger raskere. Med sortering: Lineært søk 128,57 ganger raskere.
10000000     | Not found    | Not found    | Array        | 12,184900            | 0,000600 ms          | 1775,524800 ms       | 1775,524200 ms      Binært søk 20308,17 ganger raskere. Med sortering: Lineært søk 145,72 ganger raskere.
1000         | 259          | 461          | Array        | 0,017900             | 0,011300 ms          | 0,163200 ms          | 0,151900 ms         Binært søk 1,58 ganger raskere. Med sortering: Lineært søk 9,12 ganger raskere.
1000         | 707          | 264          | Array        | 0,001100             | 0,000100 ms          | 0,115500 ms          | 0,115400 ms         Binært søk 11,00 ganger raskere. Med sortering: Lineært søk 105,00 ganger raskere.
1000         | 441          | 326          | Array        | 0,000800             | 0,000200 ms          | 0,121100 ms          | 0,120900 ms         Binært søk 4,00 ganger raskere. Med sortering: Lineært søk 151,38 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,001500             | 0,000200 ms          | 0,111000 ms          | 0,110800 ms         Binært søk 7,50 ganger raskere. Med sortering: Lineært søk 74,00 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,001500             | 0,000100 ms          | 0,111700 ms          | 0,111600 ms         Binært søk 15,00 ganger raskere. Med sortering: Lineært søk 74,47 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,002100             | 0,000200 ms          | 0,147400 ms          | 0,147200 ms         Binært søk 10,50 ganger raskere. Med sortering: Lineært søk 70,19 ganger raskere.
10000        | 5061         | 5654         | Array        | 0,007100             | 0,000200 ms          | 1,381000 ms          | 1,380800 ms         Binært søk 35,50 ganger raskere. Med sortering: Lineært søk 194,51 ganger raskere.
10000        | 2264         | 2487         | Array        | 0,003200             | 0,000200 ms          | 1,381000 ms          | 1,380800 ms         Binært søk 16,00 ganger raskere. Med sortering: Lineært søk 431,56 ganger raskere.
10000        | 8106         | 2057         | Array        | 0,011400             | 0,000200 ms          | 1,395300 ms          | 1,395100 ms         Binært søk 57,00 ganger raskere. Med sortering: Lineært søk 122,39 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,013700             | 0,000200 ms          | 1,086400 ms          | 1,086200 ms         Binært søk 68,50 ganger raskere. Med sortering: Lineært søk 79,30 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,013700             | 0,000200 ms          | 1,085900 ms          | 1,085700 ms         Binært søk 68,50 ganger raskere. Med sortering: Lineært søk 79,26 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,022800             | 0,000200 ms          | 1,485100 ms          | 1,484900 ms         Binært søk 114,00 ganger raskere. Med sortering: Lineært søk 65,14 ganger raskere.
100000       | 39833        | 84105        | Array        | 0,054600             | 0,000300 ms          | 14,269200 ms         | 14,268900 ms        Binært søk 182,00 ganger raskere. Med sortering: Lineært søk 261,34 ganger raskere.
100000       | 34098        | 38555        | Array        | 0,046800             | 0,000400 ms          | 16,702400 ms         | 16,702000 ms        Binært søk 117,00 ganger raskere. Med sortering: Lineært søk 356,89 ganger raskere.
100000       | 34032        | 79283        | Array        | 0,079100             | 0,000300 ms          | 17,631900 ms         | 17,631600 ms        Binært søk 263,67 ganger raskere. Med sortering: Lineært søk 222,91 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,142500             | 0,000200 ms          | 18,153300 ms         | 18,153100 ms        Binært søk 712,50 ganger raskere. Med sortering: Lineært søk 127,39 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,123300             | 0,000200 ms          | 15,316400 ms         | 15,316200 ms        Binært søk 616,50 ganger raskere. Med sortering: Lineært søk 124,22 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,122300             | 0,000200 ms          | 18,983800 ms         | 18,983600 ms        Binært søk 611,50 ganger raskere. Med sortering: Lineært søk 155,22 ganger raskere.
1000000      | 678529       | 63345        | Array        | 0,833000             | 0,000300 ms          | 161,174500 ms        | 161,174200 ms       Binært søk 2776,67 ganger raskere. Med sortering: Lineært søk 193,49 ganger raskere.
1000000      | 245001       | 399595       | Array        | 0,302200             | 0,000300 ms          | 171,880100 ms        | 171,879800 ms       Binært søk 1007,33 ganger raskere. Med sortering: Lineært søk 568,76 ganger raskere.
1000000      | 573625       | 258155       | Array        | 0,820600             | 0,000300 ms          | 162,270100 ms        | 162,269800 ms       Binært søk 2735,33 ganger raskere. Med sortering: Lineært søk 197,75 ganger raskere.
1000000      | Not found    | Not found    | Array        | 1,473900             | 0,000200 ms          | 160,009900 ms        | 160,009700 ms       Binært søk 7369,50 ganger raskere. Med sortering: Lineært søk 108,56 ganger raskere.
1000000      | Not found    | Not found    | Array        | 1,263900             | 0,000300 ms          | 185,838000 ms        | 185,837700 ms       Binært søk 4213,00 ganger raskere. Med sortering: Lineært søk 147,04 ganger raskere.
1000000      | Not found    | Not found    | Array        | 1,286700             | 0,000300 ms          | 168,522500 ms        | 168,522200 ms       Binært søk 4289,00 ganger raskere. Med sortering: Lineært søk 130,97 ganger raskere.
10000000     | 4113341      | 1175734      | Array        | 5,235700             | 0,002000 ms          | 1775,222100 ms       | 1775,220100 ms      Binært søk 2617,85 ganger raskere. Med sortering: Lineært søk 339,06 ganger raskere.
10000000     | 7312987      | 57098        | Array        | 9,066900             | 0,002100 ms          | 1798,163100 ms       | 1798,161000 ms      Binært søk 4317,57 ganger raskere. Med sortering: Lineært søk 198,32 ganger raskere.
10000000     | 3674609      | 2831263      | Array        | 4,616700             | 0,001900 ms          | 1783,295600 ms       | 1783,293700 ms      Binært søk 2429,84 ganger raskere. Med sortering: Lineært søk 386,27 ganger raskere.
10000000     | Not found    | Not found    | Array        | 15,747000            | 0,000900 ms          | 1960,402500 ms       | 1960,401600 ms      Binært søk 17496,67 ganger raskere. Med sortering: Lineært søk 124,49 ganger raskere.
10000000     | Not found    | Not found    | Array        | 12,604300            | 0,000800 ms          | 1795,141100 ms       | 1795,140300 ms      Binært søk 15755,38 ganger raskere. Med sortering: Lineært søk 142,42 ganger raskere.
10000000     | Not found    | Not found    | Array        | 12,454300            | 0,000700 ms          | 1885,835900 ms       | 1885,835200 ms      Binært søk 17791,86 ganger raskere. Med sortering: Lineært søk 151,42 ganger raskere.
1000         | 242          | 541          | Array        | 0,015500             | 0,008300 ms          | 0,118900 ms          | 0,110600 ms         Binært søk 1,87 ganger raskere. Med sortering: Lineært søk 7,67 ganger raskere.
1000         | 553          | 506          | Array        | 0,000900             | 0,000100 ms          | 0,113900 ms          | 0,113800 ms         Binært søk 9,00 ganger raskere. Med sortering: Lineært søk 126,56 ganger raskere.
1000         | 122          | 207          | Array        | 0,000300             | 0,000200 ms          | 0,112300 ms          | 0,112100 ms         Binært søk 1,50 ganger raskere. Med sortering: Lineært søk 374,33 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,001500             | 0,000200 ms          | 0,110000 ms          | 0,109800 ms         Binært søk 7,50 ganger raskere. Med sortering: Lineært søk 73,33 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,001500             | 0,000100 ms          | 0,110300 ms          | 0,110200 ms         Binært søk 15,00 ganger raskere. Med sortering: Lineært søk 73,53 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,001500             | 0,000100 ms          | 0,120100 ms          | 0,120000 ms         Binært søk 15,00 ganger raskere. Med sortering: Lineært søk 80,07 ganger raskere.
10000        | 6649         | 1469         | Array        | 0,009400             | 0,000300 ms          | 1,441200 ms          | 1,440900 ms         Binært søk 31,33 ganger raskere. Med sortering: Lineært søk 153,32 ganger raskere.
10000        | 9738         | 4387         | Array        | 0,013400             | 0,000200 ms          | 1,368600 ms          | 1,368400 ms         Binært søk 67,00 ganger raskere. Med sortering: Lineært søk 102,13 ganger raskere.
10000        | 3581         | 9440         | Array        | 0,005100             | 0,000200 ms          | 1,340200 ms          | 1,340000 ms         Binært søk 25,50 ganger raskere. Med sortering: Lineært søk 262,78 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,013900             | 0,000100 ms          | 1,095200 ms          | 1,095100 ms         Binært søk 139,00 ganger raskere. Med sortering: Lineært søk 78,79 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,013500             | 0,000200 ms          | 1,091100 ms          | 1,090900 ms         Binært søk 67,50 ganger raskere. Med sortering: Lineært søk 80,82 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,013400             | 0,000200 ms          | 1,095700 ms          | 1,095500 ms         Binært søk 67,00 ganger raskere. Med sortering: Lineært søk 81,77 ganger raskere.
100000       | 35745        | 46263        | Array        | 0,049600             | 0,000400 ms          | 13,952800 ms         | 13,952400 ms        Binært søk 124,00 ganger raskere. Med sortering: Lineært søk 281,31 ganger raskere.
100000       | 16035        | 35792        | Array        | 0,022000             | 0,000600 ms          | 16,956900 ms         | 16,956300 ms        Binært søk 36,67 ganger raskere. Med sortering: Lineært søk 770,77 ganger raskere.
100000       | 67714        | 27044        | Array        | 0,090400             | 0,000500 ms          | 16,702600 ms         | 16,702100 ms        Binært søk 180,80 ganger raskere. Med sortering: Lineært søk 184,76 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,133000             | 0,000300 ms          | 18,089600 ms         | 18,089300 ms        Binært søk 443,33 ganger raskere. Med sortering: Lineært søk 136,01 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,139600             | 0,000300 ms          | 16,396100 ms         | 16,395800 ms        Binært søk 465,33 ganger raskere. Med sortering: Lineært søk 117,45 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,133100             | 0,000500 ms          | 20,525100 ms         | 20,524600 ms        Binært søk 266,20 ganger raskere. Med sortering: Lineært søk 154,21 ganger raskere.
1000000      | 176736       | 27316        | Array        | 0,234100             | 0,000300 ms          | 167,034000 ms        | 167,033700 ms       Binært søk 780,33 ganger raskere. Med sortering: Lineært søk 713,52 ganger raskere.
1000000      | 25561        | 698560       | Array        | 0,063200             | 0,006500 ms          | 181,806500 ms        | 181,800000 ms       Binært søk 9,72 ganger raskere. Med sortering: Lineært søk 2876,69 ganger raskere.
1000         | 435          | 405          | Array        | 0,015200             | 0,008400 ms          | 0,122600 ms          | 0,114200 ms         Binært søk 1,81 ganger raskere. Med sortering: Lineært søk 8,07 ganger raskere.
