Array length | Linear index | Binary index | Datatype     | Linear Milliseconds  | Binary Milliseconds  | Binary Ms /w sort    | Sort Milliseconds    
10000        | 3485         | ------       | LinkedList   | 0,016000             | ------               | ------               | ------              
10000        | 5032         | ------       | LinkedList   | 0,023200             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,045000             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,045000             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,044500             | ------               | ------               | ------              
100000       | 62908        | ------       | LinkedList   | 0,314900             | ------               | ------               | ------              
100000       | 63785        | ------       | LinkedList   | 0,281400             | ------               | ------               | ------              
100000       | 73992        | ------       | LinkedList   | 0,370900             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,855600             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,315600             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,336800             | ------               | ------               | ------              
1000000      | 827421       | ------       | LinkedList   | 2,916200             | ------               | ------               | ------              
1000000      | 259908       | ------       | LinkedList   | 0,926700             | ------               | ------               | ------              
1000000      | 427268       | ------       | LinkedList   | 1,512800             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 2,896300             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 2,878600             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 2,872600             | ------               | ------               | ------              
10000000     | 9851164      | ------       | LinkedList   | 30,167600            | ------               | ------               | ------              
10000000     | 1251564      | ------       | LinkedList   | 3,797500             | ------               | ------               | ------              
10000000     | 3103024      | ------       | LinkedList   | 10,566600            | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 29,720100            | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 29,598900            | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 36,296500            | ------               | ------               | ------              
1000         | 854          | ------       | LinkedList   | 0,332800             | ------               | ------               | ------              
1000         | 430          | ------       | LinkedList   | 0,002500             | ------               | ------               | ------              
1000         | 81           | ------       | LinkedList   | 0,000700             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,004900             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,004900             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,005300             | ------               | ------               | ------              
10000        | 347          | ------       | LinkedList   | 0,002400             | ------               | ------               | ------              
10000        | 1764         | ------       | LinkedList   | 0,008600             | ------               | ------               | ------              
10000        | 5558         | ------       | LinkedList   | 0,025600             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,062500             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,067000             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,045400             | ------               | ------               | ------              
100000       | 90595        | ------       | LinkedList   | 0,404000             | ------               | ------               | ------              
100000       | 61597        | ------       | LinkedList   | 0,272200             | ------               | ------               | ------              
100000       | 33368        | ------       | LinkedList   | 0,169900             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,931600             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,295500             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,295900             | ------               | ------               | ------              
1000000      | 466786       | ------       | LinkedList   | 1,609900             | ------               | ------               | ------              
1000000      | 685553       | ------       | LinkedList   | 2,179500             | ------               | ------               | ------              
1000000      | 129337       | ------       | LinkedList   | 0,432100             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 3,065300             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 3,100200             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 3,085000             | ------               | ------               | ------              
10000000     | 2392875      | ------       | LinkedList   | 6,813800             | ------               | ------               | ------              
10000000     | 4256031      | ------       | LinkedList   | 12,093100            | ------               | ------               | ------              
10000000     | 807840       | ------       | LinkedList   | 2,338800             | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 27,314100            | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 28,125500            | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 32,093600            | ------               | ------               | ------              
1000         | 259          | ------       | LinkedList   | 0,312300             | ------               | ------               | ------              
1000         | 707          | ------       | LinkedList   | 0,003600             | ------               | ------               | ------              
1000         | 441          | ------       | LinkedList   | 0,002400             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,007100             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,005400             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,005400             | ------               | ------               | ------              
10000        | 5061         | ------       | LinkedList   | 0,022800             | ------               | ------               | ------              
10000        | 2264         | ------       | LinkedList   | 0,010700             | ------               | ------               | ------              
10000        | 8106         | ------       | LinkedList   | 0,036500             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,044900             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,044600             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,083400             | ------               | ------               | ------              
100000       | 39833        | ------       | LinkedList   | 0,176400             | ------               | ------               | ------              
100000       | 34098        | ------       | LinkedList   | 0,152400             | ------               | ------               | ------              
100000       | 34032        | ------       | LinkedList   | 0,186500             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,946500             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,365000             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,374900             | ------               | ------               | ------              
1000000      | 678529       | ------       | LinkedList   | 2,485800             | ------               | ------               | ------              
1000000      | 245001       | ------       | LinkedList   | 0,707700             | ------               | ------               | ------              
1000000      | 573625       | ------       | LinkedList   | 2,056400             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 3,656400             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 3,182900             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 3,413700             | ------               | ------               | ------              
10000000     | 4113341      | ------       | LinkedList   | 12,571800            | ------               | ------               | ------              
10000000     | 7312987      | ------       | LinkedList   | 34,086600            | ------               | ------               | ------              
10000000     | 3674609      | ------       | LinkedList   | 17,217500            | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 42,783200            | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 47,909500            | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 40,524300            | ------               | ------               | ------              
1000         | 242          | ------       | LinkedList   | 0,322300             | ------               | ------               | ------              
1000         | 553          | ------       | LinkedList   | 0,003400             | ------               | ------               | ------              
1000         | 122          | ------       | LinkedList   | 0,001000             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,005100             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,004700             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,007600             | ------               | ------               | ------              
10000        | 6649         | ------       | LinkedList   | 0,030100             | ------               | ------               | ------              
10000        | 9738         | ------       | LinkedList   | 0,044400             | ------               | ------               | ------              
10000        | 3581         | ------       | LinkedList   | 0,016600             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,044800             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,045000             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,045000             | ------               | ------               | ------              
100000       | 35745        | ------       | LinkedList   | 0,158900             | ------               | ------               | ------              
100000       | 16035        | ------       | LinkedList   | 0,093600             | ------               | ------               | ------              
100000       | 67714        | ------       | LinkedList   | 0,301100             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,575800             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,317200             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,318200             | ------               | ------               | ------              
1000000      | 176736       | ------       | LinkedList   | 0,635400             | ------               | ------               | ------              
1000         | 435          | ------       | LinkedList   | 0,350000             | ------               | ------               | ------              
1000         | 588          | ------       | LinkedList   | 0,003500             | ------               | ------               | ------              
1000         | 651          | ------       | LinkedList   | 0,004100             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,007700             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,008200             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,007600             | ------               | ------               | ------              
10000        | 2557         | ------       | LinkedList   | 0,012000             | ------               | ------               | ------              
10000        | 3005         | ------       | LinkedList   | 0,023300             | ------               | ------               | ------              
10000        | 3078         | ------       | LinkedList   | 0,014300             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,045000             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,044800             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,071400             | ------               | ------               | ------              
100000       | 12744        | ------       | LinkedList   | 0,057100             | ------               | ------               | ------              
100000       | 77872        | ------       | LinkedList   | 0,427900             | ------               | ------               | ------              
100000       | 3273         | ------       | LinkedList   | 0,015500             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,603100             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,318500             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,356200             | ------               | ------               | ------              
1000000      | 236878       | ------       | LinkedList   | 0,915700             | ------               | ------               | ------              
1000000      | 143002       | ------       | LinkedList   | 0,512400             | ------               | ------               | ------              
1000000      | 65414        | ------       | LinkedList   | 0,237300             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 3,227000             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 3,376200             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 3,256900             | ------               | ------               | ------              
10000000     | 3397447      | ------       | LinkedList   | 10,404400            | ------               | ------               | ------              
10000000     | 4349258      | ------       | LinkedList   | 14,152700            | ------               | ------               | ------              
10000000     | 3309456      | ------       | LinkedList   | 10,328400            | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 30,078300            | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 30,354900            | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 29,820000            | ------               | ------               | ------              
1000         | 873          | ------       | LinkedList   | 0,330300             | ------               | ------               | ------              
1000         | 382          | ------       | LinkedList   | 0,002300             | ------               | ------               | ------              
1000         | 860          | ------       | LinkedList   | 0,004200             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,006700             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,004900             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,005600             | ------               | ------               | ------              
10000        | 2179         | ------       | LinkedList   | 0,015600             | ------               | ------               | ------              
10000        | 5160         | ------       | LinkedList   | 0,024200             | ------               | ------               | ------              
10000        | 2370         | ------       | LinkedList   | 0,011400             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,045600             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,049400             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,056700             | ------               | ------               | ------              
100000       | 6466         | ------       | LinkedList   | 0,043600             | ------               | ------               | ------              
100000       | 35319        | ------       | LinkedList   | 0,195300             | ------               | ------               | ------              
100000       | 57941        | ------       | LinkedList   | 0,289900             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,774500             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,427600             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,424900             | ------               | ------               | ------              
1000000      | 249206       | ------       | LinkedList   | 0,891400             | ------               | ------               | ------              
1000000      | 191145       | ------       | LinkedList   | 0,681800             | ------               | ------               | ------              
1000000      | 25381        | ------       | LinkedList   | 0,091100             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 3,335200             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 3,246000             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 2,874900             | ------               | ------               | ------              
10000000     | 3275274      | ------       | LinkedList   | 10,499700            | ------               | ------               | ------              
10000000     | 699848       | ------       | LinkedList   | 3,213600             | ------               | ------               | ------              
10000000     | 2202711      | ------       | LinkedList   | 7,229900             | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 29,493900            | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 32,912100            | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 29,820800            | ------               | ------               | ------              
1000         | 152          | ------       | LinkedList   | 0,314300             | ------               | ------               | ------              
1000         | 47           | ------       | LinkedList   | 0,000800             | ------               | ------               | ------              
1000         | 203          | ------       | LinkedList   | 0,001400             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,004800             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,007200             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,005100             | ------               | ------               | ------              
10000        | 18           | ------       | LinkedList   | 0,000700             | ------               | ------               | ------              
10000        | 4224         | ------       | LinkedList   | 0,031400             | ------               | ------               | ------              
10000        | 2760         | ------       | LinkedList   | 0,012900             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,044900             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,068100             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,044700             | ------               | ------               | ------              
100000       | 78307        | ------       | LinkedList   | 0,346300             | ------               | ------               | ------              
100000       | 42162        | ------       | LinkedList   | 0,189400             | ------               | ------               | ------              
100000       | 9898         | ------       | LinkedList   | 0,051100             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,871400             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,673900             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,283200             | ------               | ------               | ------              
1000000      | 32601        | ------       | LinkedList   | 0,132000             | ------               | ------               | ------              
1000000      | 579359       | ------       | LinkedList   | 1,924100             | ------               | ------               | ------              
1000000      | 212873       | ------       | LinkedList   | 0,705500             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 3,067800             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 3,013900             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 3,699300             | ------               | ------               | ------              
10000000     | 479696       | ------       | LinkedList   | 1,594700             | ------               | ------               | ------              
10000000     | 2548433      | ------       | LinkedList   | 8,055200             | ------               | ------               | ------              
10000000     | 8988892      | ------       | LinkedList   | 25,265500            | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 27,881100            | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 28,209600            | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 27,932700            | ------               | ------               | ------              
1000         | 314          | ------       | LinkedList   | 0,319300             | ------               | ------               | ------              
1000         | 29           | ------       | LinkedList   | 0,000400             | ------               | ------               | ------              
1000         | 504          | ------       | LinkedList   | 0,003600             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,004700             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,007500             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,004800             | ------               | ------               | ------              
10000        | 3381         | ------       | LinkedList   | 0,015600             | ------               | ------               | ------              
10000        | 215          | ------       | LinkedList   | 0,001600             | ------               | ------               | ------              
10000        | 2180         | ------       | LinkedList   | 0,011500             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,067500             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,069700             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,072400             | ------               | ------               | ------              
100000       | 4730         | ------       | LinkedList   | 0,021700             | ------               | ------               | ------              
100000       | 68972        | ------       | LinkedList   | 0,457500             | ------               | ------               | ------              
100000       | 40830        | ------       | LinkedList   | 0,181900             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,521600             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,507200             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,357600             | ------               | ------               | ------              
1000000      | 587607       | ------       | LinkedList   | 2,094800             | ------               | ------               | ------              
1000000      | 464957       | ------       | LinkedList   | 1,539600             | ------               | ------               | ------              
1000000      | 633655       | ------       | LinkedList   | 1,853600             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 3,509300             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 3,195500             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 3,356600             | ------               | ------               | ------              
10000000     | 4560193      | ------       | LinkedList   | 14,307900            | ------               | ------               | ------              
10000000     | 90803        | ------       | LinkedList   | 0,326500             | ------               | ------               | ------              
10000000     | 6159210      | ------       | LinkedList   | 19,538100            | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 29,230800            | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 29,727200            | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 30,364400            | ------               | ------               | ------              
1000         | 86           | ------       | LinkedList   | 0,319600             | ------               | ------               | ------              
1000         | 50           | ------       | LinkedList   | 0,000600             | ------               | ------               | ------              
1000         | 7            | ------       | LinkedList   | 0,000400             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,006300             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,007700             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,008100             | ------               | ------               | ------              
10000        | 3786         | ------       | LinkedList   | 0,017400             | ------               | ------               | ------              
10000        | 2924         | ------       | LinkedList   | 0,014500             | ------               | ------               | ------              
10000        | 73           | ------       | LinkedList   | 0,000800             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,064400             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,044700             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,044700             | ------               | ------               | ------              
100000       | 3586         | ------       | LinkedList   | 0,016800             | ------               | ------               | ------              
100000       | 23379        | ------       | LinkedList   | 0,109600             | ------               | ------               | ------              
100000       | 1493         | ------       | LinkedList   | 0,011700             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,951200             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,342000             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,435400             | ------               | ------               | ------              
1000000      | 268512       | ------       | LinkedList   | 0,976500             | ------               | ------               | ------              
1000000      | 69352        | ------       | LinkedList   | 0,232100             | ------               | ------               | ------              
1000000      | 580810       | ------       | LinkedList   | 1,808500             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 2,846800             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 2,831400             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 3,123800             | ------               | ------               | ------              
10000000     | 6512790      | ------       | LinkedList   | 18,317100            | ------               | ------               | ------              
10000000     | 6697903      | ------       | LinkedList   | 19,763200            | ------               | ------               | ------              
10000000     | 1154950      | ------       | LinkedList   | 3,303600             | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 28,106600            | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 27,608800            | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 28,241600            | ------               | ------               | ------              
1000         | 36           | ------       | LinkedList   | 0,328200             | ------               | ------               | ------              
1000         | 191          | ------       | LinkedList   | 0,001700             | ------               | ------               | ------              
1000         | 461          | ------       | LinkedList   | 0,003800             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,007100             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,006700             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,005100             | ------               | ------               | ------              
10000        | 8732         | ------       | LinkedList   | 0,039100             | ------               | ------               | ------              
10000        | 641          | ------       | LinkedList   | 0,003600             | ------               | ------               | ------              
10000        | 243          | ------       | LinkedList   | 0,001800             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,069300             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,045200             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,072600             | ------               | ------               | ------              
100000       | 27791        | ------       | LinkedList   | 0,124100             | ------               | ------               | ------              
100000       | 34028        | ------       | LinkedList   | 0,151000             | ------               | ------               | ------              
100000       | 6974         | ------       | LinkedList   | 0,036700             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,901500             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,294700             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,293400             | ------               | ------               | ------              
1000000      | 250992       | ------       | LinkedList   | 0,897700             | ------               | ------               | ------              
1000000      | 605680       | ------       | LinkedList   | 1,923400             | ------               | ------               | ------              
1000000      | 94939        | ------       | LinkedList   | 0,327700             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 3,108600             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 2,946900             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 3,107500             | ------               | ------               | ------              
10000000     | 1197139      | ------       | LinkedList   | 3,932800             | ------               | ------               | ------              
10000000     | 8009847      | ------       | LinkedList   | 23,256300            | ------               | ------               | ------              
10000000     | 5351736      | ------       | LinkedList   | 15,438800            | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 26,761800            | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 27,813100            | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 27,147300            | ------               | ------               | ------              
1000         | 578          | ------       | LinkedList   | 0,415000             | ------               | ------               | ------              
1000         | 70           | ------       | LinkedList   | 0,000900             | ------               | ------               | ------              
1000         | 839          | ------       | LinkedList   | 0,007900             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,009800             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,007200             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,005300             | ------               | ------               | ------              
10000        | 3860         | ------       | LinkedList   | 0,020200             | ------               | ------               | ------              
10000        | 4197         | ------       | LinkedList   | 0,017600             | ------               | ------               | ------              
10000        | 910          | ------       | LinkedList   | 0,004700             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,061300             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,051100             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,049800             | ------               | ------               | ------              
100000       | 747          | ------       | LinkedList   | 0,004700             | ------               | ------               | ------              
100000       | 52655        | ------       | LinkedList   | 0,264900             | ------               | ------               | ------              
100000       | 46454        | ------       | LinkedList   | 0,263700             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,713500             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,583900             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,780600             | ------               | ------               | ------              
1000000      | 494216       | ------       | LinkedList   | 1,640000             | ------               | ------               | ------              
1000000      | 351138       | ------       | LinkedList   | 1,171300             | ------               | ------               | ------              
1000000      | 154068       | ------       | LinkedList   | 0,513500             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 3,345400             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 3,020000             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 2,998500             | ------               | ------               | ------              
10000000     | 2814242      | ------       | LinkedList   | 8,635100             | ------               | ------               | ------              
10000000     | 618966       | ------       | LinkedList   | 2,076700             | ------               | ------               | ------              
10000000     | 5698759      | ------       | LinkedList   | 16,458600            | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 29,239600            | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 27,614400            | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 27,295100            | ------               | ------               | ------              
1000         | 80           | ------       | LinkedList   | 0,289800             | ------               | ------               | ------              
1000         | 595          | ------       | LinkedList   | 0,003900             | ------               | ------               | ------              
1000         | 463          | ------       | LinkedList   | 0,004000             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,006900             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,007500             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,007600             | ------               | ------               | ------              
10000        | 824          | ------       | LinkedList   | 0,004700             | ------               | ------               | ------              
10000        | 6124         | ------       | LinkedList   | 0,025000             | ------               | ------               | ------              
10000        | 1754         | ------       | LinkedList   | 0,011300             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,042100             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,051900             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,040600             | ------               | ------               | ------              
100000       | 90058        | ------       | LinkedList   | 0,451500             | ------               | ------               | ------              
100000       | 1359         | ------       | LinkedList   | 0,007400             | ------               | ------               | ------              
100000       | 53165        | ------       | LinkedList   | 0,320300             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,597400             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,332800             | ------               | ------               | ------              
100000       | Not found    | ------       | LinkedList   | 0,330700             | ------               | ------               | ------              
1000000      | 360894       | ------       | LinkedList   | 1,229400             | ------               | ------               | ------              
1000000      | 117626       | ------       | LinkedList   | 0,423000             | ------               | ------               | ------              
1000000      | 679468       | ------       | LinkedList   | 2,016900             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 2,923800             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 3,047900             | ------               | ------               | ------              
1000000      | Not found    | ------       | LinkedList   | 3,352100             | ------               | ------               | ------              
10000000     | 402994       | ------       | LinkedList   | 1,345800             | ------               | ------               | ------              
10000000     | 4191773      | ------       | LinkedList   | 12,003000            | ------               | ------               | ------              
10000000     | 701757       | ------       | LinkedList   | 2,438600             | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 27,733800            | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 28,155300            | ------               | ------               | ------              
10000000     | Not found    | ------       | LinkedList   | 27,865500            | ------               | ------               | ------              
1000         | 697          | ------       | LinkedList   | 0,352400             | ------               | ------               | ------              
1000         | 256          | ------       | LinkedList   | 0,002100             | ------               | ------               | ------              
1000         | 408          | ------       | LinkedList   | 0,002500             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,007300             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,005600             | ------               | ------               | ------              
1000         | Not found    | ------       | LinkedList   | 0,007000             | ------               | ------               | ------              
10000        | 621          | ------       | LinkedList   | 0,003800             | ------               | ------               | ------              
10000        | 1322         | ------       | LinkedList   | 0,006000             | ------               | ------               | ------              
10000        | 8548         | ------       | LinkedList   | 0,035200             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,062200             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,055000             | ------               | ------               | ------              
10000        | Not found    | ------       | LinkedList   | 0,041100             | ------               | ------               | ------              
